,Unnamed: 0,month,var8,var6,a.1,a.2,a.3,a.4,var5,b.5,b.7,b.8,b.9,b.12,b.15,b.16,b.17,b.18,b.19,b.22,c.29,c.30,var7,c.32,c.38,c.47,c.48,c.57,c.58,c.59,b.63,c.77,c.92,c.93,d.94,e.95,e.96,e.97,e.98,e.99,e.100,e.101,f.102,f.103,f.104,a.124,var3,var4,c.125,c.126,t7.158,c.159,c.160,c.161,c.162,c.163,c.164,c.165,c.166,c.167,c.168,c.169,c.170,c.171,c.172,t7.173,t7.174,t7.175,t7.176,t7.177,t7.178,t7.179,t7.180,t7.181,t7.182,a.186,var2,totshopping.rep,var1,c.187,f.188,c.189,var0,f.284,pov6
379,1940,1,1.0,0.0,1,9,1,63,9,2,1,1.0,1,1,2,2,2.0,2.0,3,14,2,2,2,2,1,880.0,2.0,500.0,80.0,80.0,2,230.0,2.0,2,7,2,2,1,1,1,1,2.0,1,2,1,3.89,347222.59,2.0,230.0,2,115.0,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,21.85,115.0,0.0,1,2,1,1.0,4,3.0,1
380,1946,1,1.0,0.0,1,4,1,58,20,2,1,4.0,2,2,2,2,2.0,2.0,3,61,2,2,2,2,1,160.0,1.0,0.0,30.0,30.0,2,10.0,1.0,2,6,4,4,4,4,4,4,0.0,1,1,2,2.91,70925050.43,1.0,10.0,2,10.0,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,100.7,10.0,0.0,2,2,1,1.0,2,2.0,1
381,1951,1,1.0,0.0,1,5,1,58,20,1,1,4.0,2,2,3,3,3.0,3.0,4,31,2,2,2,2,2,0.0,0.0,150.0,90.0,90.0,2,80.0,3.0,2,7,2,2,2,2,3,2,2.0,2,2,7,2.91,70925050.43,3.0,80.0,2,26.67,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,100.7,26.67,0.0,2,2,1,7.0,14,2.0,1
382,1955,1,1.0,0.0,1,12,1,58,20,2,1,4.0,1,2,3,3,3.0,3.0,4,14,2,2,2,2,1,300.0,2.0,100.0,60.0,60.0,2,550.0,2.0,2,7,2,2,2,2,2,3,2.0,1,2,11,2.91,70925050.43,2.0,550.0,2,275.0,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,100.7,275.0,0.0,2,2,1,1.0,1,3.0,1
383,1956,1,1.0,0.0,1,9,1,58,20,2,1,4.0,2,2,2,2,2.0,2.0,3,14,2,2,2,2,2,200.77,2.0,300.0,100.0,100.0,2,215.0,2.0,2,7,2,2,1,2,2,1,2.0,2,2,9,2.91,70925050.43,2.0,215.0,2,107.5,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,100.7,107.5,0.0,2,2,1,0.0,5,4.0,1
384,1958,1,1.0,0.0,1,7,1,16,17,2,1,1.0,1,1,1,1,1.0,1.0,2,41,2,2,3,2,2,196.03,1.0,100.0,80.0,80.0,2,0.0,0.0,0,7,4,4,4,4,4,4,0.0,1,2,2,3.52,3744975.54,0.0,0.0,2,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,24.71,0.0,0.0,1,2,1,0.0,2,3.0,1
385,1959,1,1.0,0.0,1,11,1,94,11,2,1,2.0,1,1,10,10,10.0,10.0,9,41,2,2,3,2,1,3200.0,1.0,800.0,200.0,200.0,2,0.0,0.0,0,5,4,4,4,4,4,4,0.0,1,2,2,4.27,655355.81,0.0,0.0,2,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,66.43,0.0,0.0,1,2,1,4.0,11,3.0,1
386,1965,1,0.0,0.0,1,5,1,79,22,2,3,0.0,1,2,0,0,0.5,0.5,1,102,2,2,2,2,2,0.0,0.0,7.0,24.0,24.0,2,100.0,1.0,0,7,4,4,4,4,4,4,0.0,1,1,13,2.32,26886960.71,1.0,100.0,2,100.0,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,99.14,100.0,0.0,4,4,1,11.0,18,3.0,2
387,1992,1,3.0,0.0,1,4,1,57,34,2,1,1.0,1,1,4,4,4.0,4.0,5,45,2,2,3,2,1,1000.0,1.0,230.0,100.0,100.0,2,70.0,1.0,2,6,4,4,4,4,4,4,0.0,1,2,3,7.04,6004575.0,1.0,70.0,2,70.0,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,26.7,70.0,0.0,1,2,1,1.0,2,2.0,1
388,1995,1,3.0,0.0,1,5,1,58,20,2,1,2.0,2,2,1,1,1.0,1.0,2,22,2,2,2,2,1,280.0,2.0,100.0,60.0,60.0,2,700.0,2.0,1,6,2,2,1,2,1,1,1.0,1,1,3,2.91,70925050.43,2.0,700.0,2,350.0,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,1,100.7,350.0,0.0,1,2,1,1.0,3,4.0,1
389,2006,1,3.0,0.0,1,4,1,68,40,1,1,1.0,1,1,7,7,7.0,7.0,8,14,2,2,2,2,1,3000.0,2.0,600.0,300.0,300.0,2,452.0,2.0,2,7,2,2,1,2,2,2,2.0,1,2,1,4.85,512351.47,2.0,452.0,2,226.0,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,181.3,226.0,0.0,1,2,1,1.0,3,2.0,1
390,2008,1,3.0,0.0,1,4,1,58,20,2,1,4.0,2,2,1,1,1.0,1.0,2,41,2,2,3,2,1,100.0,1.0,50.0,120.0,120.0,2,50.0,1.0,2,6,4,4,4,4,4,4,0.0,1,1,7,2.91,70925050.43,1.0,50.0,2,50.0,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,100.7,50.0,0.0,2,2,1,1.0,1,2.0,1
391,2014,1,3.0,0.0,1,7,1,94,11,2,1,4.0,1,1,2,2,2.0,2.0,3,14,2,2,2,2,1,1000.0,2.0,320.0,70.0,70.0,2,70.0,2.0,2,7,2,2,2,3,2,2,2.0,1,2,7,4.27,655355.81,2.0,70.0,2,35.0,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,66.43,35.0,0.0,2,2,1,1.0,4,2.0,1
392,2015,1,0.0,0.0,1,4,1,65,27,1,1,4.0,1,1,2,2,2.0,2.0,3,14,2,2,2,2,1,172.0,2.0,80.0,20.0,20.0,2,0.0,0.0,0,5,2,2,2,2,1,1,2.0,1,1,10,2.69,10259011.96,0.0,0.0,2,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,49.55,0.0,0.0,2,1,1,1.0,5,2.0,1
393,2016,1,0.0,0.0,1,4,1,46,7,1,1,1.0,2,1,3,3,3.0,3.0,4,14,2,2,2,2,2,301.16,2.0,60.0,15.0,15.0,2,0.0,0.0,0,7,2,2,2,2,2,2,2.0,1,1,1,3.87,1047713.72,0.0,0.0,2,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,24.47,0.0,0.0,1,2,1,0.0,5,2.0,1
394,2020,1,0.0,2.0,1,8,1,58,20,2,3,0.0,2,2,1,1,1.0,1.0,2,14,1,1,1,1,2,171.38,2.0,0.0,20.0,20.0,2,50.0,1.0,2,6,2,3,1,3,2,2,3.0,1,2,3,2.42,70925050.43,1.0,50.0,2,50.0,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,100.7,50.0,0.0,4,4,3,1.0,2,0.0,1
395,2034,1,0.0,1.0,1,3,1,57,34,1,1,1.0,2,2,0,0,0.5,0.5,1,12,1,1,1,2,2,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0,5,1,1,2,2,3,2,3.0,2,2,1,2.56,6004575.0,0.0,0.0,2,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,26.7,0.0,0.0,1,1,2,12.0,19,5.0,2
396,2042,1,0.0,2.0,1,3,1,58,20,1,3,0.0,2,2,1,1,1.0,1.0,2,4,2,2,2,2,1,25.0,1.0,20.0,10.0,10.0,2,100.0,1.0,2,6,2,2,2,2,2,2,2.0,1,1,1,2.42,70925050.43,1.0,100.0,1,100.0,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,100.7,100.0,0.0,4,4,1,3.0,10,2.0,1
397,2047,1,0.0,2.0,1,3,1,58,20,2,3,0.0,2,2,1,1,1.0,1.0,2,13,2,2,2,2,2,0.0,0.0,50.0,10.0,10.0,2,0.0,0.0,0,6,2,2,2,3,2,2,2.0,1,1,8,2.42,70925050.43,0.0,0.0,2,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,100.7,0.0,0.0,4,4,1,7.0,14,1.0,2
398,2049,1,0.0,3.0,1,2,1,58,20,2,3,0.0,2,2,1,1,1.0,1.0,2,10,2,2,2,2,1,79.0,2.0,100.0,50.0,50.0,2,100.0,2.0,2,7,2,2,2,2,2,2,2.0,1,1,10,2.42,70925050.43,2.0,100.0,2,50.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,100.7,50.0,0.0,4,4,1,1.0,1,2.0,1
399,2053,1,0.0,3.0,1,6,1,25,29,1,1,1.0,2,1,2,2,2.0,2.0,3,14,2,2,2,2,1,543.0,2.0,300.0,60.0,60.0,2,0.0,0.0,0,6,2,2,1,2,2,1,2.0,2,2,7,2.65,144297193.5,0.0,0.0,2,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,192.83,0.0,0.0,1,2,1,1.0,4,3.0,1
400,2064,1,0.0,3.0,1,4,1,115,28,2,2,0.0,1,1,0,0,0.5,0.5,1,102,1,1,1,2,2,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0,7,4,4,4,4,4,4,0.0,1,1,10,0.87,4764138.75,0.0,0.0,2,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,27.58,0.0,0.0,4,4,2,11.0,18,0.0,2
401,2067,1,0.0,3.0,1,10,1,115,28,2,2,0.0,1,1,0,0,0.5,0.5,1,102,1,1,1,2,2,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0,7,4,4,4,4,4,4,0.0,1,2,7,0.87,4764138.75,0.0,0.0,2,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,27.58,0.0,0.0,4,4,2,11.0,18,3.0,2
402,2072,1,0.0,3.0,1,7,1,58,20,2,2,0.0,1,2,0,0,0.5,0.5,1,102,2,2,2,2,2,0.0,0.0,15.0,10.0,10.0,2,0.0,0.0,0,7,4,4,4,4,4,4,0.0,1,2,8,2.42,70925050.43,0.0,0.0,2,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,100.7,0.0,0.0,4,4,1,11.0,18,2.0,2
403,2077,1,0.0,3.0,1,6,1,58,20,2,3,0.0,2,2,13,13,13.0,13.0,10,31,2,2,2,2,2,0.0,0.0,150.0,30.0,30.0,2,350.0,1.0,2,7,2,2,1,1,2,2,1.0,1,2,8,2.42,70925050.43,1.0,350.0,2,350.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,100.7,350.0,0.0,4,4,1,7.0,14,2.0,1
404,2079,1,0.0,3.0,1,10,1,58,20,2,3,0.0,2,2,0,0,0.5,0.5,1,51,2,2,2,2,2,0.0,0.0,25.0,30.0,30.0,2,0.0,0.0,0,7,4,4,4,4,4,4,0.0,2,2,9,2.42,70925050.43,0.0,0.0,2,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,100.7,0.0,0.0,4,4,1,11.0,18,3.0,2
405,2082,1,2.0,0.0,1,4,1,65,27,1,1,1.0,2,2,4,4,4.0,4.0,5,14,2,2,2,2,1,1000.0,3.0,140.0,60.0,60.0,2,50.0,1.0,2,6,2,2,1,1,1,1,2.0,2,1,8,2.69,10259011.96,1.0,50.0,2,50.0,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,49.55,50.0,0.0,1,2,1,1.0,3,1.0,1
406,2087,1,2.0,0.0,1,5,1,46,7,1,1,1.0,2,1,1,1,1.0,1.0,2,97,2,2,2,2,2,0.0,0.0,10.0,10.0,10.0,2,0.0,0.0,0,7,4,4,4,4,4,4,0.0,2,1,1,3.87,1047713.72,0.0,0.0,2,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,24.47,0.0,0.0,1,1,1,7.0,14,2.0,2
407,2091,1,0.0,0.0,1,4,1,133,22,1,2,0.0,2,2,1,1,1.0,1.0,2,14,2,2,2,2,1,180.0,4.0,100.0,0.0,0.0,2,110.0,4.0,0,6,2,2,2,2,2,2,2.0,2,2,9,2.32,26886960.71,4.0,110.0,2,27.5,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,99.14,27.5,0.0,4,4,1,1.0,1,2.0,1
408,2092,1,2.0,0.0,1,3,1,65,27,1,1,1.0,2,2,5,5,5.0,5.0,6,14,2,2,2,2,1,600.0,2.0,250.0,50.0,50.0,2,200.0,1.0,2,6,2,2,1,1,1,1,2.0,2,1,10,2.69,10259011.96,1.0,200.0,2,200.0,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,49.55,200.0,0.0,1,2,1,1.0,5,2.0,1
409,2096,1,2.0,0.0,1,2,1,25,32,1,1,4.0,2,2,4,4,4.0,4.0,5,14,2,2,2,2,1,1000.0,4.0,150.0,50.0,50.0,2,290.0,1.0,2,6,2,2,2,1,2,3,2.0,2,1,10,4.92,606503.71,1.0,290.0,2,290.0,1,2,2,2,1,1,1,2,2,2,2,2,2,2,1,2,2,1,1,1,2,2,2,1,95.42,290.0,0.0,2,1,1,1.0,5,2.0,1
410,2098,1,2.0,0.0,1,6,1,25,32,1,2,0.0,1,2,0,0,0.5,0.5,1,102,1,1,1,2,2,0.0,0.0,0.0,0.0,0.0,2,100.0,3.0,2,6,4,4,4,4,4,4,0.0,2,2,7,4.92,606503.71,3.0,100.0,2,33.33,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,95.42,33.33,0.0,4,4,2,11.0,18,3.0,2
411,2105,1,2.0,0.0,1,3,1,121,16,1,1,1.0,2,1,1,1,1.0,1.0,2,97,2,2,2,2,1,180.0,2.0,30.0,40.0,40.0,2,0.0,0.0,0,6,4,4,4,4,4,4,0.0,2,1,10,2.97,580468.2,0.0,0.0,2,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21.47,0.0,0.0,1,1,1,1.0,2,2.0,1
412,2107,1,0.0,2.0,1,10,1,62,39,2,1,1.0,1,1,6,6,6.0,6.0,7,31,2,2,2,2,2,0.0,0.0,0.0,50.0,50.0,2,100.0,2.0,2,7,2,2,2,2,2,2,2.0,1,2,7,4.18,328408.59,2.0,100.0,2,50.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,66.43,50.0,0.0,1,1,1,7.0,14,2.0,1
413,2113,1,0.0,2.0,1,3,1,115,28,1,2,0.0,1,1,0,0,0.5,0.5,1,102,1,1,1,2,2,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0,7,4,4,4,4,4,4,0.0,2,1,10,0.87,4764138.75,0.0,0.0,2,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,27.58,0.0,0.0,4,4,2,11.0,18,3.0,2
414,2127,2,1.0,0.0,1,7,1,44,21,2,3,0.0,1,2,0,0,0.5,0.5,1,101,2,2,2,2,2,0.0,0.0,10.0,0.0,0.0,2,0.0,0.0,0,7,4,4,4,4,4,4,0.0,1,2,13,6.01,6300175.81,0.0,0.0,2,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,41.86,0.0,0.0,4,4,1,11.0,18,1.0,2
415,2132,2,1.0,0.0,1,4,1,125,24,1,1,4.0,2,2,2,2,2.0,2.0,3,14,2,2,2,2,1,60.0,6.0,300.0,90.0,90.0,2,210.0,2.0,2,6,2,2,2,2,2,2,2.0,2,1,7,3.42,10639183.79,2.0,210.0,2,105.0,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,80.99,105.0,0.0,2,2,1,1.0,1,2.0,1
416,2133,2,1.0,0.0,1,4,1,125,24,2,1,4.0,2,2,2,2,2.0,2.0,3,31,2,2,2,2,2,0.0,0.0,100.0,0.0,0.0,2,70.0,1.0,2,7,2,2,1,1,1,1,2.0,2,1,7,3.42,10639183.79,1.0,70.0,2,70.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,80.99,70.0,0.0,2,2,1,7.0,14,2.0,1
417,2137,2,2.0,0.0,1,3,1,115,28,1,1,1.0,2,2,4,4,4.0,4.0,5,14,2,2,2,2,1,923.0,2.0,150.0,30.0,30.0,2,90.0,2.0,2,7,2,2,1,2,2,2,2.0,1,1,10,3.18,4764138.75,2.0,90.0,2,45.0,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,27.58,45.0,0.0,1,2,1,1.0,2,3.0,1
418,2138,2,2.0,0.0,1,3,1,115,28,1,1,1.0,2,2,4,4,4.0,4.0,5,14,2,2,2,2,1,923.0,3.0,500.0,100.0,100.0,2,40.0,3.0,2,7,2,2,3,3,2,2,2.0,1,1,10,3.18,4764138.75,3.0,40.0,2,13.33,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,27.58,13.33,0.0,1,2,1,1.0,1,3.0,1
419,2143,2,1.0,0.0,1,10,1,3,2,2,1,1.0,1,1,4,4,4.0,4.0,5,45,2,2,3,2,1,1600.0,1.0,0.0,10.0,10.0,2,0.0,0.0,0,7,4,4,4,4,4,4,0.0,1,2,1,3.62,8619300.21,0.0,0.0,2,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,62.34,0.0,0.0,1,2,1,1.0,3,0.0,1
420,2144,2,1.0,0.0,1,12,1,3,2,2,1,2.0,1,1,7,7,7.0,7.0,8,14,2,2,2,2,2,0.0,0.0,1500.0,0.0,0.0,2,600.0,3.0,2,7,2,2,2,2,2,2,2.0,1,2,6,3.62,8619300.21,3.0,600.0,2,200.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,62.34,200.0,0.0,1,2,1,7.0,14,3.0,1
421,2146,2,1.0,0.0,1,2,1,65,27,1,1,1.0,2,2,3,3,3.0,3.0,4,14,2,2,2,2,1,540.0,3.0,500.0,100.0,100.0,2,0.0,0.0,0,7,2,2,1,3,2,1,2.0,2,1,10,2.69,10259011.96,0.0,0.0,2,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,49.55,0.0,0.0,1,2,1,1.0,4,0.0,1
422,2148,2,1.0,0.0,1,11,1,25,29,2,1,1.0,2,2,28,28,28.0,28.0,11,31,2,2,2,2,2,0.0,0.0,30.0,46.0,46.0,2,133.0,1.0,2,7,1,2,3,3,3,2,2.0,2,2,11,3.4,144297193.5,1.0,133.0,2,133.0,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,192.83,133.0,0.0,1,2,1,7.0,14,1.0,1
423,2150,2,1.0,0.0,1,7,1,57,42,2,1,1.0,2,2,5,5,5.0,5.0,6,31,2,2,2,2,1,1500.0,3.0,1500.0,300.0,300.0,2,200.0,3.0,2,7,3,2,2,3,2,2,2.0,2,2,2,5.82,1335537.35,3.0,200.0,2,66.67,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,74.75,66.67,0.0,1,2,1,1.0,3,2.0,1
424,2158,2,2.0,0.0,1,6,1,3,2,2,1,1.0,1,1,7,7,7.0,7.0,8,45,2,2,3,2,1,1500.0,1.0,350.0,160.0,160.0,2,0.0,0.0,0,6,4,4,4,4,4,4,0.0,1,1,2,3.62,8619300.21,0.0,0.0,2,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,62.34,0.0,0.0,1,2,1,1.0,2,2.0,1
425,2164,2,1.0,0.0,1,4,1,22,1,1,1,1.0,1,1,5,5,5.0,5.0,6,14,2,2,2,2,1,370.0,2.0,250.0,60.0,60.0,2,109.0,1.0,2,5,2,2,2,2,2,2,2.0,2,1,3,3.67,2284165.39,1.0,109.0,2,109.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,70.75,109.0,0.0,1,2,1,3.0,10,2.0,1
426,2169,2,1.0,0.0,1,2,1,25,29,2,2,0.0,1,1,0,0,0.5,0.5,1,102,1,1,1,2,2,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0,6,4,4,4,4,4,4,0.0,1,1,10,3.4,144297193.5,0.0,0.0,2,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,192.83,0.0,0.0,4,4,2,11.0,18,1.0,2
427,2171,2,1.0,0.0,1,3,1,25,29,2,2,0.0,1,1,0,0,0.5,0.5,1,45,1,2,3,2,2,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0,6,4,4,4,4,4,4,0.0,2,1,3,3.4,144297193.5,0.0,0.0,2,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,192.83,0.0,0.0,4,4,2,11.0,18,2.0,2
428,2174,2,1.0,0.0,1,3,1,44,21,1,3,0.0,1,2,0,0,0.5,0.5,1,102,2,2,2,2,2,0.0,0.0,14.0,0.0,0.0,2,0.0,0.0,0,7,4,4,4,4,4,4,0.0,1,1,8,6.01,6300175.81,0.0,0.0,2,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,41.86,0.0,0.0,4,4,1,11.0,18,1.0,2
429,2187,2,2.0,0.0,1,10,1,57,34,2,1,1.0,2,1,3,3,3.0,3.0,4,45,2,2,3,2,1,210.0,2.0,100.0,50.0,50.0,2,0.0,0.0,0,6,4,4,4,4,4,4,0.0,2,2,13,7.04,6004575.0,0.0,0.0,2,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,26.7,0.0,0.0,1,1,1,2.0,9,2.0,1
430,2199,2,1.0,0.0,1,7,1,49,18,2,2,0.0,1,1,1,1,1.0,1.0,2,97,2,2,2,2,1,170.0,3.0,120.0,60.0,60.0,2,70.0,1.0,2,6,4,4,4,4,4,4,0.0,1,2,1,3.4,339387.56,1.0,70.0,2,70.0,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,5.31,70.0,0.0,4,4,1,1.0,2,2.0,1
431,2209,2,1.0,0.0,1,9,1,25,29,2,1,1.0,2,2,3,3,3.0,3.0,4,31,2,2,2,2,2,0.0,0.0,20.0,22.0,22.0,2,330.0,1.0,2,6,2,2,2,1,3,2,2.0,2,2,9,3.4,144297193.5,1.0,330.0,2,330.0,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,192.83,330.0,0.0,1,2,1,7.0,14,2.0,1
432,2213,2,1.0,0.0,1,12,1,7,48,2,3,0.0,1,2,5,5,5.0,5.0,6,14,2,2,2,2,1,1500.0,2.0,1000.0,150.0,150.0,2,300.0,1.0,2,7,2,2,1,1,1,1,2.0,1,2,11,3.35,7283128.88,1.0,300.0,2,300.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,28.26,300.0,0.0,4,4,1,1.0,3,1.0,1
433,2216,2,1.0,0.0,1,11,1,7,48,2,1,1.0,1,2,2,2,2.0,2.0,3,97,2,2,2,2,1,360.0,2.0,270.0,50.0,50.0,2,35.0,1.0,2,6,4,4,4,4,4,4,0.0,1,2,2,3.35,7283128.88,1.0,35.0,2,35.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,28.26,35.0,0.0,1,2,1,1.0,3,2.0,1
434,2217,2,1.0,0.0,1,5,1,25,29,1,1,1.0,2,2,17,17,17.0,17.0,11,31,2,2,2,2,2,0.0,0.0,40.0,30.0,30.0,2,180.0,1.0,2,7,2,2,2,2,3,2,2.0,2,2,9,3.4,144297193.5,1.0,180.0,2,180.0,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,1,1,192.83,180.0,0.0,1,2,1,7.0,14,2.0,1
435,2226,2,1.0,0.0,1,7,1,25,29,2,2,0.0,1,1,2,2,2.0,2.0,3,14,2,2,2,2,1,750.0,2.0,200.0,50.0,50.0,2,60.0,1.0,2,6,2,2,1,1,2,2,2.0,2,2,7,3.4,144297193.5,1.0,60.0,2,60.0,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,192.83,60.0,0.0,4,4,1,1.0,3,4.0,1
436,2228,2,1.0,0.0,1,6,1,7,48,1,1,4.0,2,2,5,5,5.0,5.0,6,14,2,2,2,2,1,1960.0,2.0,500.0,60.0,60.0,2,50.0,1.0,2,7,2,2,1,1,1,1,2.0,2,2,2,3.35,7283128.88,1.0,50.0,2,50.0,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,28.26,50.0,0.0,2,1,1,1.0,5,4.0,1
437,2240,2,1.0,0.0,1,5,1,79,22,2,1,4.0,2,2,8,8,8.0,8.0,9,14,2,2,2,2,1,800.0,1.0,200.0,100.0,100.0,2,500.0,1.0,2,7,2,2,1,1,1,1,1.0,2,1,2,2.32,26886960.71,1.0,500.0,2,500.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,99.14,500.0,0.0,2,1,1,1.0,1,3.0,1
438,2265,2,1.0,0.0,1,4,1,111,18,1,2,0.0,1,1,2,2,2.0,2.0,3,14,2,2,2,2,1,250.0,6.0,35.0,30.0,30.0,2,15.0,1.0,2,6,2,2,2,2,2,2,2.0,1,1,3,3.4,339387.56,1.0,15.0,2,15.0,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,5.31,15.0,0.0,4,4,1,3.0,10,3.0,1
439,2268,2,2.0,0.0,1,3,1,65,27,1,1,1.0,2,2,3,3,3.0,3.0,4,14,1,1,1,1,2,418.91,2.0,0.0,20.0,20.0,2,100.0,1.0,2,5,3,3,2,2,2,1,2.0,2,1,10,2.69,10259011.96,1.0,100.0,2,100.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,49.55,100.0,0.0,1,2,3,1.0,3,1.0,1
